id,title,release_date,moby_score,moby_url,platforms,genres,developers,publishers
63202,Night Slashers,1993,,https://www.mobygames.com/game/63202/night-slashers/,"Arcade, Nintendo Switch, Antstream, Browser, Windows","Action, Arcade, Side view, Horror, Beat 'em up / brawler, 2D scrolling, Regional differences",Data East Corporation,"Flying Tiger Entertainment, Inc., Data East Corporation, Golem Entertainment, Ziggurat Interactive, Inc."
29725,Ninja Kid,1986-04-17,,https://www.mobygames.com/game/29725/ninja-kid/,NES,"Action, Side view, Platform, Licensed, 2D scrolling, Regional differences","Tose Co., Ltd.","Bandai America, Inc., Bandai Co., Ltd."
129938,Ninja Taro,1991-03-08,,https://www.mobygames.com/game/129938/ninja-taro/,Game Boy,"Action, Historical events, Real-time, Role-playing (RPG), Anime / Manga, Fantasy, Diagonal-down, Action RPG, Direct control, Menu structures, Asia, Japan (Ancient/Classical/Medieval), Regional differences",NMK Co. Ltd.,"American Sammy Corporation, UPL Co., Ltd"
117543,No Future?,1996,,https://www.mobygames.com/game/117543/no-future/,DOS,"Simulation, Real-time, Managerial / business simulation, Diagonal-down, Fixed / flip-screen, City building / construction simulation, Point and select, Menu structures, Industrial Age, Agricultural / industrial, Regional differences",Ego Software,Delta Konzept GmbH
41320,Operation Thunderstorm,2008-03-19,,https://www.mobygames.com/game/41320/operation-thunderstorm/,Windows,"Action, 1st-person, Shooter, Direct control, World War II, Regional differences",City Interactive S.A.,City Interactive S.A.
79236,Pokémon Stadium Battle Set,2000-11,,https://www.mobygames.com/game/79236/pokemon-stadium-battle-set/,Nintendo 64,"Physical extras, Special edition, Regional differences",,"Nintendo Co., Ltd."
89797,Princess on Ice,2008-11-04,,https://www.mobygames.com/game/89797/princess-on-ice/,Nintendo DS,"Action, Simulation, Sports, Music / rhythm, Regional differences","Arc System Works Co., Ltd.","Aksys Games Localization, Inc."
144148,Repulse,1985,,https://www.mobygames.com/game/144148/repulse/,Arcade,"Action, Sci-fi / futuristic, Shooter, Tank, Licensed, Persistent, War, Behind view, Fixed / flip-screen, Regional differences",Crux,"SEGA Games Co., Ltd."
121373,Resident Evil 2,2019-01-25,,https://www.mobygames.com/game/121373/resident-evil-2/,PlayStation 4,"Extra content / game, Special edition, Regional differences",,"Capcom Co., Ltd."
77377,RoboCop 2,1991,,https://www.mobygames.com/game/77377/robocop-2/,Arcade,"Action, 1st-person, Sci-fi / futuristic, Side view, Shooter, Licensed, Crime, 2D scrolling, Regional differences",Data East Corporation,Data East Corporation
190539,Sangokushi: 30 Shūnen Kinen Rekidai Title Zenshū,2015-03-20,,https://www.mobygames.com/game/190539/sangokushi-30-shunen-kinen-rekidai-title-zenshu/,Windows,"Compilation, Physical extras, Special edition, Regional differences",,"Koei Tecmo Taiwan Co., Ltd., Koei Tecmo Games Co., Ltd."
203226,Sgt. Rock: On the Frontline,2000-10,,https://www.mobygames.com/game/203226/sgt-rock-on-the-frontline/,Game Boy Color,"Action, Top-down, Real-time, Shooter, Licensed, War, 2D scrolling, Direct control, Regional differences",Altron Corporation,"Bay Area Multimedia, Altron Corporation"
91174,Sniper Elite: Nazi Zombie Army,2013-02-28,,https://www.mobygames.com/game/91174/sniper-elite-nazi-zombie-army/,Windows,"Action, 1st-person, Shooter, Horror, Stealth, Survival horror, Behind view, World War II, Regional differences",Rebellion Developments Ltd.,"Rebellion Developments Ltd., Mastertronic Group Ltd."
91175,Sniper Elite: Nazi Zombie Army 2,2013-10-31,,https://www.mobygames.com/game/91175/sniper-elite-nazi-zombie-army-2/,Windows,"Action, 1st-person, Shooter, Horror, Stealth, Survival horror, Behind view, World War II, Regional differences",Rebellion Developments Ltd.,"Rebellion Developments Ltd., Mastertronic Group Ltd."
78470,Starless: Nymphomaniacs' Paradise,2011-05-27,,https://www.mobygames.com/game/78470/starless-nymphomaniacs-paradise/,"Windows, DVD Player","Adventure, 1st-person, Anime / Manga, Adult, Visual novel, 3rd-person (Other), Regional differences","Empress, Ltd.","aicherry, Empress, Ltd., JAST USA"
30967,Street Combat,1992-03-27,,https://www.mobygames.com/game/30967/street-combat/,SNES,"Action, Arcade, Side view, Fighting, Licensed, 2D scrolling, Regional differences",NCS Corporation,"NCS Corporation, Irem America Corp."
134968,Street Fighter EX,1996-12,,https://www.mobygames.com/game/134968/street-fighter-ex/,Arcade,"Action, Arcade, Fighting, 3rd-person (Other), 2D scrolling, Direct control, Regional differences","Arika Co., Ltd.","Capcom Co., Ltd."
135006,Street Fighter EX2,1998-05,,https://www.mobygames.com/game/135006/street-fighter-ex2/,Arcade,"Action, Arcade, Fighting, Anime / Manga, 3rd-person (Other), 2D scrolling, Regional differences","Arika Co., Ltd.","Capcom Co., Ltd."
32615,Super Solitaire,1994-01,,https://www.mobygames.com/game/32615/super-solitaire/,SNES,"Top-down, Cards / tiles, Turn-based, Puzzle, Fixed / flip-screen, Point and select, Regional differences","Beam Software Pty., Ltd.","Extreme Entertainment Group, Inc., Pack-In-Video Co., Ltd"
23483,Tecmo Cup: Soccer Game,1988-04-28,,https://www.mobygames.com/game/23483/tecmo-cup-soccer-game/,NES,"Sports, Football (European) / Soccer, Licensed, 3rd-person (Other), RPG elements, Menu structures, Regional differences","Tecmo, Ltd.","Tecmo, Inc., Tecmo, Ltd."
60926,Terrorist Takedown 3,2010-04-04,,https://www.mobygames.com/game/60926/terrorist-takedown-3/,Windows,"Action, 1st-person, Shooter, War, Africa, Regional differences",City Interactive S.A.,City Interactive S.A.
20561,The F.A. Premier League Stars 2001,2001-06-08,,https://www.mobygames.com/game/20561/the-fa-premier-league-stars-2001/,Game Boy Color,"Sports, Top-down, Football (European) / Soccer, Licensed, Regional differences",Krisalis Software Ltd.,THQ Inc.
71820,The Order: 1886 (Shokai Seisan Gentei),2015-02-20,,https://www.mobygames.com/game/71820/the-order-1886-shokai-seisan-gentei/,PlayStation 4,"Extra content / game, Special edition, Regional differences","Ready at Dawn Studios, LLC",Sony Computer Entertainment America LLC
111252,The Royal Marines Commando,2008,,https://www.mobygames.com/game/111252/the-royal-marines-commando/,Windows,"Action, 1st-person, Shooter, Africa, Europe, World War II, Regional differences",City Interactive S.A.,"City Interactive S.A., Noviy Disk"
178675,The X Factor,2010-10-29,,https://www.mobygames.com/game/178675/the-x-factor/,"Xbox 360, PlayStation 3, Wii","Simulation, Licensed, Music / rhythm, 3rd-person (Other), Voice control, Regional differences",Hydravision Entertainment,Koch Media GmbH (Austria)
158516,Triviador,2011,,https://www.mobygames.com/game/158516/triviador/,"Android, iPhone, Browser","Strategy, Game show / trivia / quiz, Turn-based, Puzzle, Point and select, Medieval, Regional differences",THX Games,
136031,Trivial Pursuit DVD,2005,,https://www.mobygames.com/game/136031/trivial-pursuit-dvd/,DVD Player,"1st-person, Real-time, Board game, Game show / trivia / quiz, Full Motion Video (FMV), Licensed, Turn-based, Puzzle, Fixed / flip-screen, Party game, Point and select, Physical extras, Contemporary, Regional differences",,"Hasbro, Inc."
74482,Until Dawn,2015-08-27,,https://www.mobygames.com/game/74482/until-dawn/,PlayStation 4,"Extra content / game, Special edition, Quick Time Events (QTEs), Regional differences",Supermassive Games Ltd.,Sony Computer Entertainment Inc.
147558,UpSoccer,2006-06-05,,https://www.mobygames.com/game/147558/upsoccer/,Windows,"Sports, Top-down, Real-time, Football (European) / Soccer, Direct control, Regional differences",Artematica Entertainment,"Ferrero SpA, Play Ten Interactive"
152614,Who Wants to Be a Millionaire,2020-10-29,,https://www.mobygames.com/game/152614/who-wants-to-be-a-millionaire/,"PlayStation 4, Xbox One, Nintendo Switch, Windows, Blacknut, Xbox Series","Game show / trivia / quiz, Licensed, Puzzle, 3rd-person (Other), Fixed / flip-screen, Menu structures, Regional differences","Appeal S.A., Appeal Studios S.A.",Microids SA
177478,Who Wants to Be a Millionaire: New Edition,2021-11-30,,https://www.mobygames.com/game/177478/who-wants-to-be-a-millionaire-new-edition/,PlayStation 5,"Game show / trivia / quiz, Licensed, Puzzle, 3rd-person (Other), Fixed / flip-screen, Menu structures, Regional differences",Appeal Studios S.A.,Microids SA
28343,Wolfschanze,2006-04-28,,https://www.mobygames.com/game/28343/wolfschanze/,Windows,"Action, 1st-person, Shooter, 3rd-person (Other), World War II, Regional differences",Calaris Studios Sp. z o.o,"Akella, CITY interactive Sp. z o.o."
56422,Wolfschanze II,2011,,https://www.mobygames.com/game/56422/wolfschanze-ii/,Windows,"Action, 1st-person, Shooter, World War II, Regional differences",City Interactive S.A.,City Interactive S.A.
